time,timeDate,close,high,low,open,volumefrom,volumeto
1.50267E+12,2017-08-14,0.01776,0.01917,0.0168,0.01827,66282662.89,1193536.05
1.50276E+12,2017-08-15,0.01738,0.01877,0.01605,0.01776,60158401.78,1048435.4
1.50284E+12,2017-08-16,0.01774,0.01847,0.01715,0.01738,36120183.14,646959.48
1.50293E+12,2017-08-17,0.01728,0.01818,0.01684,0.01774,63028335.7,1103021.05
1.50301E+12,2017-08-18,0.01675,0.01762,0.01628,0.01728,28213345.8,479604.23
1.5031E+12,2017-08-19,0.01649,0.01724,0.01536,0.01675,44945387.59,725375.98
1.50319E+12,2017-08-20,0.0177,0.0184,0.01605,0.01649,56211442.59,976126.2
1.50327E+12,2017-08-21,0.01955,0.0208,0.01705,0.0177,58113697.66,1066396.93
1.50336E+12,2017-08-22,0.02153,0.0218,0.01658,0.01955,86749970.18,1677557.32
1.50345E+12,2017-08-23,0.02011,0.024,0.0195,0.02153,115050651.6,2580720.91
1.50353E+12,2017-08-24,0.01908,0.02178,0.01821,0.02011,39810895.27,807030.13
1.50362E+12,2017-08-25,0.02059,0.02059,0.0183,0.01908,39942892.47,777777.21
1.50371E+12,2017-08-26,0.02125,0.02136,0.01912,0.02059,38236814.28,780839.27
1.50379E+12,2017-08-27,0.0199,0.0215,0.01948,0.02125,26032004.39,530228.87
1.50388E+12,2017-08-28,0.02061,0.0215,0.01927,0.0199,35270287.71,717532.37
1.50396E+12,2017-08-29,0.02005,0.0209,0.01913,0.02061,23222669.61,465593.29
1.50405E+12,2017-08-30,0.02115,0.0213,0.0198,0.02005,21281225.58,442946.66
1.50414E+12,2017-08-31,0.02249,0.02249,0.0208,0.02115,25324202.21,548636.57
1.50422E+12,2017-09-01,0.02412,0.02456,0.0214,0.02249,50194443.53,1162104.77
1.50431E+12,2017-09-02,0.0204,0.02438,0.02,0.02412,73412018.84,1590825.29
1.5044E+12,2017-09-03,0.02138,0.02198,0.02,0.0204,20256232.71,425177.89
1.50448E+12,2017-09-04,0.01762,0.02138,0.01606,0.02138,66632964.69,1199410.09
1.50457E+12,2017-09-05,0.01868,0.01924,0.0158,0.01762,50105161.06,875362.38
1.50466E+12,2017-09-06,0.02038,0.02095,0.01863,0.01868,32036281.74,632484.05
1.50474E+12,2017-09-07,0.02029,0.02086,0.01912,0.02038,31718921.4,633649.16
1.50483E+12,2017-09-08,0.01829,0.02078,0.0168,0.02029,46495542.64,854727.58
1.50492E+12,2017-09-09,0.01789,0.0183,0.01728,0.01829,14143730.2,251360.14
1.505E+12,2017-09-10,0.01669,0.01799,0.01591,0.01789,36770150.9,618476.2
1.50509E+12,2017-09-11,0.01722,0.0182,0.01608,0.01669,31665774.67,537667.02
1.50517E+12,2017-09-12,0.01642,0.0178,0.016,0.01722,21326314.54,362795.02
1.50526E+12,2017-09-13,0.01527,0.01645,0.01464,0.01642,36457163.02,558185.51
1.50535E+12,2017-09-14,0.01131,0.0157,0.01125,0.01527,64133274.25,834828.85
1.50543E+12,2017-09-15,0.01229,0.0128,0.00611,0.01131,185087161.7,1933250.77
1.50552E+12,2017-09-16,0.01188,0.0126,0.01015,0.01229,55739374.63,649738.51
1.50561E+12,2017-09-17,0.01123,0.01188,0.01,0.01188,36877114.99,407281.29
1.50569E+12,2017-09-18,0.01351,0.01384,0.0112,0.01123,70630416.13,908145.74
1.50578E+12,2017-09-19,0.01189,0.01354,0.0113,0.01351,86349749.51,1056618.64
1.50587E+12,2017-09-20,0.0123,0.013,0.0113,0.01189,36174561.48,435965.17
1.50595E+12,2017-09-21,0.01057,0.0123,0.01041,0.0123,51215372.09,570688.72
1.50604E+12,2017-09-22,0.01077,0.01117,0.01019,0.01057,32381129.02,348445.39
1.50612E+12,2017-09-23,0.0119,0.01208,0.01063,0.01077,32673864.41,377970.08
1.50621E+12,2017-09-24,0.01157,0.01204,0.01135,0.0119,14265396.2,168394.95
1.5063E+12,2017-09-25,0.01204,0.0125,0.0113,0.01157,51522349.7,627939.01
1.50638E+12,2017-09-26,0.01236,0.0125,0.01185,0.01204,20312446.22,249555.42
1.50647E+12,2017-09-27,0.01445,0.01491,0.01227,0.01236,60001466.98,821612.04
1.50656E+12,2017-09-28,0.0137,0.0146,0.0134,0.01445,31546158.65,441887.27
1.50664E+12,2017-09-29,0.01327,0.01396,0.01285,0.0137,23725904.21,313391.26
1.50673E+12,2017-09-30,0.01398,0.01411,0.01306,0.01327,15801473.65,218249.48
1.50682E+12,2017-10-01,0.01387,0.01398,0.01318,0.01398,7852499.83,107046.37
1.5069E+12,2017-10-02,0.013,0.01387,0.0125,0.01387,16311737.64,212429.71
1.50699E+12,2017-10-03,0.01241,0.013,0.01126,0.013,37319209.45,443597.21
1.50708E+12,2017-10-04,0.01181,0.01284,0.0115,0.01241,25635838.89,310842.2
1.50716E+12,2017-10-05,0.01449,0.01515,0.01158,0.01181,61772116.14,841045.47
1.50725E+12,2017-10-06,0.01838,0.01927,0.01449,0.01449,120515878.1,2043425.34
1.50733E+12,2017-10-07,0.02077,0.0247,0.01838,0.01838,232331925.9,4976022.6
1.50742E+12,2017-10-08,0.01862,0.022,0.0181,0.02077,108734265.5,2141875.48
1.50751E+12,2017-10-09,0.01764,0.02199,0.0158,0.01862,118890586.9,2310951.57
1.50759E+12,2017-10-10,0.0188,0.0188,0.01653,0.01764,43894430.44,787651.21
1.50768E+12,2017-10-11,0.01955,0.02032,0.01824,0.0188,40735554.45,785319.91
1.50777E+12,2017-10-12,0.01794,0.0199,0.0174,0.01955,58686878.59,1098756.13
1.50785E+12,2017-10-13,0.01786,0.01877,0.01751,0.01794,56632446.7,1016762.31
1.50794E+12,2017-10-14,0.0175,0.01917,0.0175,0.01786,38998564.97,716592.33
1.50803E+12,2017-10-15,0.0188,0.0191,0.01665,0.0175,46402438.74,818049.32
1.50811E+12,2017-10-16,0.036,0.0478,0.01855,0.01897,503449476.3,17600272.76
1.5082E+12,2017-10-17,0.0461,0.04789,0.03463,0.036,202822715,8464218.14
1.50828E+12,2017-10-18,0.03515,0.0465,0.0321,0.04608,108928958.1,4009625.72
1.50837E+12,2017-10-19,0.03114,0.0357,0.0295,0.03515,75284814.67,2395595.69
1.50846E+12,2017-10-20,0.02656,0.03251,0.02531,0.03114,76311537.37,2155371.82
1.50854E+12,2017-10-21,0.0365,0.03899,0.02402,0.02656,133040512.3,4047479.42
1.50863E+12,2017-10-22,0.03138,0.0387,0.03037,0.0366,97179433.98,3283492.2
1.50872E+12,2017-10-23,0.03438,0.03745,0.02955,0.0314,67013873.74,2263815.88
1.5088E+12,2017-10-24,0.037,0.0429,0.03358,0.03453,107361652.2,4176859.47
1.50889E+12,2017-10-25,0.03516,0.03847,0.03362,0.037,44089441.86,1576587.91
1.50898E+12,2017-10-26,0.0347,0.03744,0.03416,0.03529,31273756.59,1108465.77
1.50906E+12,2017-10-27,0.0341,0.0351,0.0332,0.03475,24576833.91,837429.97
1.50915E+12,2017-10-28,0.031,0.0345,0.03072,0.0341,15172173.4,492578.63
